session_id,label,scenario,rule_match,privilege_escalation_flag,security_process_killed,driver_load_present,time_since_driver_load,driver_load_time,privilege_escalation_time,security_process_kill_time,burst_seconds,precursor_command_count,session_start,session_end,ground_truth_label,risk_score,alert,sequence_alert,burst_score,burst_alert
40a51479-65cc-465e-a035-fe36e961db98,attack,classic_attack,True,1,1,1,25.0,2026-09-02T07:06:30.794525+00:00,2026-09-02T07:06:38.794525+00:00,2026-09-02T07:06:55.794525+00:00,25.0,1,2026-09-02 07:06:30.794525+00:00,2026-09-02 07:07:20.794525+00:00,attack,1.0,True,False,0.0,False
40aa6e0c-17f2-43f8-b781-48ee17a2f69d,attack,partial_attack,True,1,0,1,0.0,2026-09-02T07:06:30.793405+00:00,2026-09-02T07:06:32.793405+00:00,,,1,2026-09-02 07:06:30.793405+00:00,2026-09-02 07:06:35.793405+00:00,attack,1.0,True,False,0.0,False
41edd5e5-7f51-4946-92ae-0a154f4af172,attack,unknown_driver_attack,False,1,1,1,4.0,2026-09-02T07:06:30.794024+00:00,2026-09-02T07:06:31.794024+00:00,2026-09-02T07:06:34.794024+00:00,4.0,1,2026-09-02 07:06:30.794024+00:00,2026-09-02 07:06:36.794024+00:00,attack,1.0,True,False,0.0,False
42730f2b-1d09-4305-8b8c-3d0526b324b0,attack,classic_attack,True,1,1,1,25.0,2026-09-02T07:06:30.794986+00:00,2026-09-02T07:06:38.794986+00:00,2026-09-02T07:06:55.794986+00:00,25.0,1,2026-09-02 07:06:30.794986+00:00,2026-09-02 07:07:20.794986+00:00,attack,1.0,True,False,0.0,False
44626688-a840-4bd6-b15e-f33edf7114a2,attack,delayed_attack,True,1,1,1,45.0,2026-09-02T07:06:30.794482+00:00,2026-09-02T07:06:50.794482+00:00,2026-09-02T07:07:15.794482+00:00,45.0,1,2026-09-02 07:06:30.794482+00:00,2026-09-02 07:07:40.794482+00:00,attack,1.0,True,False,0.0,False
44cc8aba-4964-4630-bbdb-3f73a9037d56,attack,unknown_driver_attack,False,1,1,1,4.0,2026-09-02T07:06:30.796648+00:00,2026-09-02T07:06:31.796648+00:00,2026-09-02T07:06:34.796648+00:00,4.0,1,2026-09-02 07:06:30.796648+00:00,2026-09-02 07:06:36.796648+00:00,attack,1.0,True,False,0.0,False
454b9d7c-ed41-460a-ab45-21c3f78ca100,attack,collapsed_attack,True,1,1,1,4.0,2026-09-02T07:06:30.798166+00:00,2026-09-02T07:06:31.798166+00:00,2026-09-02T07:06:34.798166+00:00,4.0,1,2026-09-02 07:06:30.798166+00:00,2026-09-02 07:06:36.798166+00:00,attack,1.0,True,False,0.0,False
466ace3e-5049-4a80-b2f6-f9487ddc5175,benign,benign_driver_admin,False,1,0,1,0.0,2026-09-02T07:06:30.793827+00:00,2026-09-02T07:06:32.793827+00:00,,,0,2026-09-02 07:06:30.793827+00:00,2026-09-02 07:06:38.793827+00:00,benign,0.0,False,False,0.0,False
47514d66-433a-4d1a-b1d1-3fa095261919,attack,collapsed_attack,True,1,1,1,4.0,2026-09-02T07:06:30.795536+00:00,2026-09-02T07:06:31.795536+00:00,2026-09-02T07:06:34.795536+00:00,4.0,1,2026-09-02 07:06:30.795536+00:00,2026-09-02 07:06:36.795536+00:00,attack,1.0,True,False,0.0,False
47ebfd31-1e30-48d5-85f6-dcf7cb68a38b,attack,delayed_attack,True,1,1,1,45.0,2026-09-02T07:06:30.796786+00:00,2026-09-02T07:06:50.796786+00:00,2026-09-02T07:07:15.796786+00:00,45.0,1,2026-09-02 07:06:30.796786+00:00,2026-09-02 07:07:40.796786+00:00,attack,1.0,True,False,0.0,False
4938d601-1301-4775-a683-e52faad81cff,attack,unknown_driver_attack,False,1,1,1,4.0,2026-09-02T07:06:30.797649+00:00,2026-09-02T07:06:31.797649+00:00,2026-09-02T07:06:34.797649+00:00,4.0,1,2026-09-02 07:06:30.797649+00:00,2026-09-02 07:06:36.797649+00:00,attack,1.0,True,False,0.0,False
4a3461fb-59f5-4004-a8e1-09a91049c332,attack,delayed_attack,True,1,1,1,45.0,2026-09-02T07:06:30.799234+00:00,2026-09-02T07:06:50.799234+00:00,2026-09-02T07:07:15.799234+00:00,45.0,1,2026-09-02 07:06:30.799234+00:00,2026-09-02 07:07:40.799234+00:00,attack,1.0,True,False,0.0,False
4a817c16-d1ae-4b83-b861-ab0b3d0c1c09,attack,unknown_driver_attack,False,1,1,1,4.0,2026-09-02T07:06:30.799438+00:00,2026-09-02T07:06:31.799438+00:00,2026-09-02T07:06:34.799438+00:00,4.0,1,2026-09-02 07:06:30.799438+00:00,2026-09-02 07:06:36.799438+00:00,attack,1.0,True,False,0.0,False
4b17f391-f2ab-4351-9c34-e5bfe5a83e47,attack,classic_attack,True,1,1,1,25.0,2026-09-02T07:06:30.793105+00:00,2026-09-02T07:06:38.793105+00:00,2026-09-02T07:06:55.793105+00:00,25.0,1,2026-09-02 07:06:30.793105+00:00,2026-09-02 07:07:20.793105+00:00,attack,1.0,True,False,0.0,False
4bd06668-958c-4bed-86fc-cc88cf5a683e,attack,delayed_attack,True,1,1,1,45.0,2026-09-02T07:06:30.798435+00:00,2026-09-02T07:06:50.798435+00:00,2026-09-02T07:07:15.798435+00:00,45.0,1,2026-09-02 07:06:30.798435+00:00,2026-09-02 07:07:40.798435+00:00,attack,1.0,True,False,0.0,False
4c0f6756-d204-4a2e-b595-272bc6977c96,benign,benign_admin,False,1,0,1,0.0,2026-09-02T07:06:30.792542+00:00,2026-09-02T07:06:40.792542+00:00,,,0,2026-09-02 07:06:30.792542+00:00,2026-09-02 07:07:17.792542+00:00,benign,0.0,False,False,0.0,False
4d01d88d-a6bb-4846-bb06-53ebe7c77d44,attack,partial_attack,True,1,0,1,0.0,2026-09-02T07:06:30.798898+00:00,2026-09-02T07:06:32.798898+00:00,,,1,2026-09-02 07:06:30.798898+00:00,2026-09-02 07:06:35.798898+00:00,attack,1.0,True,False,0.0,False
4de49db1-6da3-412a-9bb0-18a285cc9166,attack,classic_attack,True,1,1,1,25.0,2026-09-02T07:06:30.795513+00:00,2026-09-02T07:06:38.795513+00:00,2026-09-02T07:06:55.795513+00:00,25.0,1,2026-09-02 07:06:30.795513+00:00,2026-09-02 07:07:20.795513+00:00,attack,1.0,True,False,0.0,False
4eb5b396-2d7c-4dc8-ad77-88279e94934f,attack,partial_attack,True,1,0,1,0.0,2026-09-02T07:06:30.794283+00:00,2026-09-02T07:06:32.794283+00:00,,,1,2026-09-02 07:06:30.794283+00:00,2026-09-02 07:06:35.794283+00:00,attack,1.0,True,False,0.0,False
4f1787e5-9b06-42e6-b509-a07d87e15e41,attack,delayed_attack,True,1,1,1,45.0,2026-09-02T07:06:30.793565+00:00,2026-09-02T07:06:50.793565+00:00,2026-09-02T07:07:15.793565+00:00,45.0,1,2026-09-02 07:06:30.793565+00:00,2026-09-02 07:07:40.793565+00:00,attack,1.0,True,False,0.0,False
512b3aa0-cd3d-4c65-80cc-919922bae6fc,attack,collapsed_attack,True,1,1,1,4.0,2026-09-02T07:06:30.793632+00:00,2026-09-02T07:06:31.793632+00:00,2026-09-02T07:06:34.793632+00:00,4.0,1,2026-09-02 07:06:30.793632+00:00,2026-09-02 07:06:36.793632+00:00,attack,1.0,True,False,0.0,False
51db1917-f40e-4666-b46d-0f746fc18014,attack,unknown_driver_attack,False,1,1,1,4.0,2026-09-02T07:06:30.794653+00:00,2026-09-02T07:06:31.794653+00:00,2026-09-02T07:06:34.794653+00:00,4.0,1,2026-09-02 07:06:30.794653+00:00,2026-09-02 07:06:36.794653+00:00,attack,1.0,True,False,0.0,False
52dd240b-2dec-44f9-a5e5-1faf9730f417,benign,benign_admin,False,1,0,1,0.0,2026-09-02T07:06:30.795369+00:00,2026-09-02T07:06:40.795369+00:00,,,0,2026-09-02 07:06:30.795369+00:00,2026-09-02 07:07:30.795369+00:00,benign,0.0,False,False,0.0,False
539b5657-7b43-4fc0-b8c5-fccf66f86eda,benign,benign_admin,False,1,0,1,0.0,2026-09-02T07:06:30.798367+00:00,2026-09-02T07:06:40.798367+00:00,,,0,2026-09-02 07:06:30.798367+00:00,2026-09-02 07:07:17.798367+00:00,benign,0.0,False,False,0.0,False
53e749ef-1873-410a-b2f1-55020e2eb6b7,attack,unknown_driver_attack,False,1,1,1,4.0,2026-09-02T07:06:30.800106+00:00,2026-09-02T07:06:31.800106+00:00,2026-09-02T07:06:34.800106+00:00,4.0,1,2026-09-02 07:06:30.800106+00:00,2026-09-02 07:06:36.800106+00:00,attack,1.0,True,False,0.0,False
53f74862-0a7a-4512-b870-37e9372a981b,attack,collapsed_attack,True,1,1,1,4.0,2026-09-02T07:06:30.800358+00:00,2026-09-02T07:06:31.800358+00:00,2026-09-02T07:06:34.800358+00:00,4.0,1,2026-09-02 07:06:30.800358+00:00,2026-09-02 07:06:36.800358+00:00,attack,1.0,True,False,0.0,False
548e4bea-22fd-4c0b-a513-1481cb73ac6e,benign,benign_driver_admin,False,1,0,1,0.0,2026-09-02T07:06:30.797588+00:00,2026-09-02T07:06:32.797588+00:00,,,0,2026-09-02 07:06:30.797588+00:00,2026-09-02 07:06:38.797588+00:00,benign,0.0,False,False,0.0,False
5711f68d-5534-48d3-bd94-7fdfd7fd9c74,benign,benign_admin,False,1,0,1,0.0,2026-09-02T07:06:30.794716+00:00,2026-09-02T07:06:40.794716+00:00,,,0,2026-09-02 07:06:30.794716+00:00,2026-09-02 07:07:12.794716+00:00,benign,0.0,False,False,0.0,False
581f89c8-8d07-4198-a199-a0c61af2fb4d,attack,collapsed_attack,True,1,1,1,4.0,2026-09-02T07:06:30.794396+00:00,2026-09-02T07:06:31.794396+00:00,2026-09-02T07:06:34.794396+00:00,4.0,1,2026-09-02 07:06:30.794396+00:00,2026-09-02 07:06:36.794396+00:00,attack,1.0,True,False,0.0,False
5854cad8-b70e-4db7-8616-068ce306c714,attack,partial_attack,True,1,0,1,0.0,2026-09-02T07:06:30.799916+00:00,2026-09-02T07:06:32.799916+00:00,,,1,2026-09-02 07:06:30.799916+00:00,2026-09-02 07:06:35.799916+00:00,attack,1.0,True,False,0.0,False
58d997d0-7945-41fd-a7f9-9a0713e54582,benign,benign_admin,False,1,0,1,0.0,2026-09-02T07:06:30.795891+00:00,2026-09-02T07:06:40.795891+00:00,,,0,2026-09-02 07:06:30.795891+00:00,2026-09-02 07:07:27.795891+00:00,benign,0.0,False,False,0.0,False
5980c4a7-6535-411d-8d82-b23fa5746f43,attack,delayed_attack,True,1,1,1,45.0,2026-09-02T07:06:30.797255+00:00,2026-09-02T07:06:50.797255+00:00,2026-09-02T07:07:15.797255+00:00,45.0,1,2026-09-02 07:06:30.797255+00:00,2026-09-02 07:07:40.797255+00:00,attack,1.0,True,False,0.0,False
5993e9e5-af67-4c6f-ab49-63b08e6e3c29,benign,benign_driver_admin,False,1,0,1,0.0,2026-09-02T07:06:30.799740+00:00,2026-09-02T07:06:32.799740+00:00,,,0,2026-09-02 07:06:30.799740+00:00,2026-09-02 07:06:38.799740+00:00,benign,0.0,False,False,0.0,False
59c41f6d-7e8a-40cc-ba2b-f5fffa219355,benign,benign_driver_admin,False,1,0,1,0.0,2026-09-02T07:06:30.797907+00:00,2026-09-02T07:06:32.797907+00:00,,,0,2026-09-02 07:06:30.797907+00:00,2026-09-02 07:06:38.797907+00:00,benign,0.0,False,False,0.0,False
5a491b72-0254-4228-8104-b6c8c1205345,attack,delayed_attack,True,1,1,1,45.0,2026-09-02T07:06:30.795631+00:00,2026-09-02T07:06:50.795631+00:00,2026-09-02T07:07:15.795631+00:00,45.0,1,2026-09-02 07:06:30.795631+00:00,2026-09-02 07:07:40.795631+00:00,attack,1.0,True,False,0.0,False
5a946c24-82dd-45ae-a931-0cb36aa3a7d5,benign,benign_admin,False,1,0,1,0.0,2026-09-02T07:06:30.793354+00:00,2026-09-02T07:06:40.793354+00:00,,,0,2026-09-02 07:06:30.793354+00:00,2026-09-02 07:07:25.793354+00:00,benign,0.0,False,False,0.0,False
5b0e33e8-b636-4b24-bcee-8565c2aebd4c,attack,delayed_attack,True,1,1,1,45.0,2026-09-02T07:06:30.795466+00:00,2026-09-02T07:06:50.795466+00:00,2026-09-02T07:07:15.795466+00:00,45.0,1,2026-09-02 07:06:30.795466+00:00,2026-09-02 07:07:40.795466+00:00,attack,1.0,True,False,0.0,False
5d192684-56e6-4b7a-b1cf-449cd043914c,benign,benign_driver_admin,False,1,0,1,0.0,2026-09-02T07:06:30.793388+00:00,2026-09-02T07:06:32.793388+00:00,,,0,2026-09-02 07:06:30.793388+00:00,2026-09-02 07:06:38.793388+00:00,benign,0.0,False,False,0.0,False
5ec1346f-d35b-4a3c-9080-e10a687776ee,benign,benign_admin,False,1,0,1,0.0,2026-09-02T07:06:30.795187+00:00,2026-09-02T07:06:40.795187+00:00,,,0,2026-09-02 07:06:30.795187+00:00,2026-09-02 07:07:14.795187+00:00,benign,0.0,False,False,0.0,False
5ef7ef89-0f4e-45f5-952d-618ff363e96d,attack,classic_attack,True,1,1,1,25.0,2026-09-02T07:06:30.794192+00:00,2026-09-02T07:06:38.794192+00:00,2026-09-02T07:06:55.794192+00:00,25.0,1,2026-09-02 07:06:30.794192+00:00,2026-09-02 07:07:20.794192+00:00,attack,1.0,True,False,0.0,False
604d7e3c-c428-4388-bf6c-1383cb0c5b6f,benign,benign_driver_admin,False,1,0,1,0.0,2026-09-02T07:06:30.795922+00:00,2026-09-02T07:06:32.795922+00:00,,,0,2026-09-02 07:06:30.795922+00:00,2026-09-02 07:06:38.795922+00:00,benign,0.0,False,False,0.0,False
61083455-1427-4ec4-8748-137f8ac8ff09,attack,classic_attack,True,1,1,1,25.0,2026-09-02T07:06:30.792959+00:00,2026-09-02T07:06:38.792959+00:00,2026-09-02T07:06:55.792959+00:00,25.0,1,2026-09-02 07:06:30.792959+00:00,2026-09-02 07:07:20.792959+00:00,attack,1.0,True,False,0.0,False
61365467-ab59-4f7b-b4c7-fe5309a73a89,attack,partial_attack,True,1,0,1,0.0,2026-09-02T07:06:30.800070+00:00,2026-09-02T07:06:32.800070+00:00,,,1,2026-09-02 07:06:30.800070+00:00,2026-09-02 07:06:35.800070+00:00,attack,1.0,True,False,0.0,False
6175c747-9bbb-4b2a-ad64-25bbf94e0c70,attack,collapsed_attack,True,1,1,1,4.0,2026-09-02T07:06:30.794068+00:00,2026-09-02T07:06:31.794068+00:00,2026-09-02T07:06:34.794068+00:00,4.0,1,2026-09-02 07:06:30.794068+00:00,2026-09-02 07:06:36.794068+00:00,attack,1.0,True,False,0.0,False
625dc815-592b-4279-a454-fc6f3cb44273,attack,partial_attack,True,1,0,1,0.0,2026-09-02T07:06:30.792594+00:00,2026-09-02T07:06:32.792594+00:00,,,1,2026-09-02 07:06:30.792594+00:00,2026-09-02 07:06:35.792594+00:00,attack,1.0,True,False,0.0,False
6311235e-00da-4a9f-ba36-46392f042fda,attack,delayed_attack,True,1,1,1,45.0,2026-09-02T07:06:30.795958+00:00,2026-09-02T07:06:50.795958+00:00,2026-09-02T07:07:15.795958+00:00,45.0,1,2026-09-02 07:06:30.795958+00:00,2026-09-02 07:07:40.795958+00:00,attack,1.0,True,False,0.0,False
63cf8377-5bbe-4d84-bfd1-42e6e9cbea64,attack,collapsed_attack,True,1,1,1,4.0,2026-09-02T07:06:30.796025+00:00,2026-09-02T07:06:31.796025+00:00,2026-09-02T07:06:34.796025+00:00,4.0,1,2026-09-02 07:06:30.796025+00:00,2026-09-02 07:06:36.796025+00:00,attack,1.0,True,False,0.0,False
650479c4-c8dc-43ee-a24b-e9c6d3986ea0,benign,benign_admin,False,1,0,1,0.0,2026-09-02T07:06:30.793145+00:00,2026-09-02T07:06:40.793145+00:00,,,0,2026-09-02 07:06:30.793145+00:00,2026-09-02 07:07:23.793145+00:00,benign,0.0,False,False,0.0,False
650f12ae-a071-430b-a9b0-08489e295ccf,attack,classic_attack,True,1,1,1,25.0,2026-09-02T07:06:30.797992+00:00,2026-09-02T07:06:38.797992+00:00,2026-09-02T07:06:55.797992+00:00,25.0,1,2026-09-02 07:06:30.797992+00:00,2026-09-02 07:07:20.797992+00:00,attack,1.0,True,False,0.0,False
652889be-bef9-4613-adb8-ab4d225b0b82,attack,collapsed_attack,True,1,1,1,4.0,2026-09-02T07:06:30.793124+00:00,2026-09-02T07:06:31.793124+00:00,2026-09-02T07:06:34.793124+00:00,4.0,1,2026-09-02 07:06:30.793124+00:00,2026-09-02 07:06:36.793124+00:00,attack,1.0,True,False,0.0,False
66313cde-dd90-4956-9848-ac6a2642fe91,attack,collapsed_attack,True,1,1,1,4.0,2026-09-02T07:06:30.798012+00:00,2026-09-02T07:06:31.798012+00:00,2026-09-02T07:06:34.798012+00:00,4.0,1,2026-09-02 07:06:30.798012+00:00,2026-09-02 07:06:36.798012+00:00,attack,1.0,True,False,0.0,False
66aea112-49e4-43d0-80f9-3a4c1243d838,benign,benign_driver_admin,False,1,0,1,0.0,2026-09-02T07:06:30.796427+00:00,2026-09-02T07:06:32.796427+00:00,,,0,2026-09-02 07:06:30.796427+00:00,2026-09-02 07:06:38.796427+00:00,benign,0.0,False,False,0.0,False
66c91031-5934-4269-a041-43c98f4e9cc7,attack,unknown_driver_attack,False,1,1,1,4.0,2026-09-02T07:06:30.794169+00:00,2026-09-02T07:06:31.794169+00:00,2026-09-02T07:06:34.794169+00:00,4.0,1,2026-09-02 07:06:30.794169+00:00,2026-09-02 07:06:36.794169+00:00,attack,1.0,True,False,0.0,False
674deb28-aad1-4cb2-80c0-c969b1b0a011,benign,benign_admin,False,1,0,1,0.0,2026-09-02T07:06:30.799344+00:00,2026-09-02T07:06:40.799344+00:00,,,0,2026-09-02 07:06:30.799344+00:00,2026-09-02 07:07:30.799344+00:00,benign,0.0,False,False,0.0,False
6b497e68-3c82-4568-8aac-28ee88dbe897,benign,benign_admin,False,1,0,1,0.0,2026-09-02T07:06:30.796550+00:00,2026-09-02T07:06:40.796550+00:00,,,0,2026-09-02 07:06:30.796550+00:00,2026-09-02 07:07:29.796550+00:00,benign,0.0,False,False,0.0,False
6b812cdf-8e8b-42e8-acbc-b651be8a4496,attack,classic_attack,True,1,1,1,25.0,2026-09-02T07:06:30.792812+00:00,2026-09-02T07:06:38.792812+00:00,2026-09-02T07:06:55.792812+00:00,25.0,1,2026-09-02 07:06:30.792812+00:00,2026-09-02 07:07:20.792812+00:00,attack,1.0,True,False,0.0,False
6bfdb890-d6d9-4d58-8f2a-db30e60c77b2,attack,delayed_attack,True,1,1,1,45.0,2026-09-02T07:06:30.798254+00:00,2026-09-02T07:06:50.798254+00:00,2026-09-02T07:07:15.798254+00:00,45.0,1,2026-09-02 07:06:30.798254+00:00,2026-09-02 07:07:40.798254+00:00,attack,1.0,True,False,0.0,False
6cef0f40-855e-4707-aef8-c0c8ec9d2a17,attack,classic_attack,True,1,1,1,25.0,2026-09-02T07:06:30.796509+00:00,2026-09-02T07:06:38.796509+00:00,2026-09-02T07:06:55.796509+00:00,25.0,1,2026-09-02 07:06:30.796509+00:00,2026-09-02 07:07:20.796509+00:00,attack,1.0,True,False,0.0,False
6dd1438b-adcb-4d1c-8643-7dc0b72e7f06,benign,benign_admin,False,1,0,1,0.0,2026-09-02T07:06:30.797717+00:00,2026-09-02T07:06:40.797717+00:00,,,0,2026-09-02 07:06:30.797717+00:00,2026-09-02 07:07:26.797717+00:00,benign,0.0,False,False,0.0,False
6f6a668e-2f5b-4801-8e4a-0f1b5007ba76,attack,delayed_attack,True,1,1,1,45.0,2026-09-02T07:06:30.793060+00:00,2026-09-02T07:06:50.793060+00:00,2026-09-02T07:07:15.793060+00:00,45.0,1,2026-09-02 07:06:30.793060+00:00,2026-09-02 07:07:40.793060+00:00,attack,1.0,True,False,0.0,False
6fb4bb1b-045d-4fe5-b30c-5620368b7a4a,attack,classic_attack,True,1,1,1,25.0,2026-09-02T07:06:30.800289+00:00,2026-09-02T07:06:38.800289+00:00,2026-09-02T07:06:55.800289+00:00,25.0,1,2026-09-02 07:06:30.800289+00:00,2026-09-02 07:07:20.800289+00:00,attack,1.0,True,False,0.0,False
6fca3c9d-9b72-4a84-8c7e-ec8f8f20fe23,attack,partial_attack,True,1,0,1,0.0,2026-09-02T07:06:30.793047+00:00,2026-09-02T07:06:32.793047+00:00,,,1,2026-09-02 07:06:30.793047+00:00,2026-09-02 07:06:35.793047+00:00,attack,1.0,True,False,0.0,False
7039da0d-2a36-497c-8425-9ac64af8e813,attack,delayed_attack,True,1,1,1,45.0,2026-09-02T07:06:30.796463+00:00,2026-09-02T07:06:50.796463+00:00,2026-09-02T07:07:15.796463+00:00,45.0,1,2026-09-02 07:06:30.796463+00:00,2026-09-02 07:07:40.796463+00:00,attack,1.0,True,False,0.0,False
73ceb3be-e1f0-49c3-a08b-bdb3c8fa7248,attack,delayed_attack,True,1,1,1,45.0,2026-09-02T07:06:30.794316+00:00,2026-09-02T07:06:50.794316+00:00,2026-09-02T07:07:15.794316+00:00,45.0,1,2026-09-02 07:06:30.794316+00:00,2026-09-02 07:07:40.794316+00:00,attack,1.0,True,False,0.0,False
75882b6d-4a7b-4579-b42e-fad48284b006,attack,classic_attack,True,1,1,1,25.0,2026-09-02T07:06:30.796005+00:00,2026-09-02T07:06:38.796005+00:00,2026-09-02T07:06:55.796005+00:00,25.0,1,2026-09-02 07:06:30.796005+00:00,2026-09-02 07:07:20.796005+00:00,attack,1.0,True,False,0.0,False
7626e17a-06f3-43c4-933e-68394e7aecf6,benign,benign_driver_admin,False,1,0,1,0.0,2026-09-02T07:06:30.793533+00:00,2026-09-02T07:06:32.793533+00:00,,,0,2026-09-02 07:06:30.793533+00:00,2026-09-02 07:06:38.793533+00:00,benign,0.0,False,False,0.0,False
765dd07f-7ddc-4faf-9182-814082772083,attack,partial_attack,True,1,0,1,0.0,2026-09-02T07:06:30.795449+00:00,2026-09-02T07:06:32.795449+00:00,,,1,2026-09-02 07:06:30.795449+00:00,2026-09-02 07:06:35.795449+00:00,attack,1.0,True,False,0.0,False
774db194-10c3-4a0d-b59b-417c072e0d81,attack,partial_attack,True,1,0,1,0.0,2026-09-02T07:06:30.797928+00:00,2026-09-02T07:06:32.797928+00:00,,,1,2026-09-02 07:06:30.797928+00:00,2026-09-02 07:06:35.797928+00:00,attack,1.0,True,False,0.0,False
77ee55a6-de9f-4a50-8b91-28b42526524e,attack,collapsed_attack,True,1,1,1,4.0,2026-09-02T07:06:30.798983+00:00,2026-09-02T07:06:31.798983+00:00,2026-09-02T07:06:34.798983+00:00,4.0,1,2026-09-02 07:06:30.798983+00:00,2026-09-02 07:06:36.798983+00:00,attack,1.0,True,False,0.0,False
788f5e4c-88f7-4509-904a-b57b1b493368,benign,benign_admin,False,1,0,1,0.0,2026-09-02T07:06:30.796873+00:00,2026-09-02T07:06:40.796873+00:00,,,0,2026-09-02 07:06:30.796873+00:00,2026-09-02 07:07:27.796873+00:00,benign,0.0,False,False,0.0,False
7909ad14-51a7-435c-90f4-c1f121b4cf97,attack,collapsed_attack,True,1,1,1,4.0,2026-09-02T07:06:30.797165+00:00,2026-09-02T07:06:31.797165+00:00,2026-09-02T07:06:34.797165+00:00,4.0,1,2026-09-02 07:06:30.797165+00:00,2026-09-02 07:06:36.797165+00:00,attack,1.0,True,False,0.0,False
79321681-d327-42f1-86c2-6806d0450ad0,attack,classic_attack,True,1,1,1,25.0,2026-09-02T07:06:30.792270+00:00,2026-09-02T07:06:38.792270+00:00,2026-09-02T07:06:55.792270+00:00,25.0,1,2026-09-02 07:06:30.792270+00:00,2026-09-02 07:07:20.792270+00:00,attack,1.0,True,False,0.0,False
793a4017-ebe5-4249-b658-e58c9e5c5af2,attack,delayed_attack,True,1,1,1,45.0,2026-09-02T07:06:30.796276+00:00,2026-09-02T07:06:50.796276+00:00,2026-09-02T07:07:15.796276+00:00,45.0,1,2026-09-02 07:06:30.796276+00:00,2026-09-02 07:07:40.796276+00:00,attack,1.0,True,False,0.0,False
79ba539a-cc60-4a8c-9580-5b3df02ef7f1,attack,partial_attack,True,1,0,1,0.0,2026-09-02T07:06:30.793847+00:00,2026-09-02T07:06:32.793847+00:00,,,1,2026-09-02 07:06:30.793847+00:00,2026-09-02 07:06:35.793847+00:00,attack,1.0,True,False,0.0,False
79e0ae21-bf06-4665-896c-d72dba37f275,attack,partial_attack,True,1,0,1,0.0,2026-09-02T07:06:30.792436+00:00,2026-09-02T07:06:32.792436+00:00,,,1,2026-09-02 07:06:30.792436+00:00,2026-09-02 07:06:35.792436+00:00,attack,1.0,True,False,0.0,False
7aeae4a0-90b3-48f7-8cf6-07e16f735a2c,attack,classic_attack,True,1,1,1,25.0,2026-09-02T07:06:30.797830+00:00,2026-09-02T07:06:38.797830+00:00,2026-09-02T07:06:55.797830+00:00,25.0,1,2026-09-02 07:06:30.797830+00:00,2026-09-02 07:07:20.797830+00:00,attack,1.0,True,False,0.0,False
7b069dc9-0b8c-46dc-aa76-bd284a32d718,benign,benign_driver_admin,False,1,0,1,0.0,2026-09-02T07:06:30.798401+00:00,2026-09-02T07:06:32.798401+00:00,,,0,2026-09-02 07:06:30.798401+00:00,2026-09-02 07:06:38.798401+00:00,benign,0.0,False,False,0.0,False
7b4eca80-bdab-47a3-b309-88fa54b1f155,attack,unknown_driver_attack,False,1,1,1,4.0,2026-09-02T07:06:30.795655+00:00,2026-09-02T07:06:31.795655+00:00,2026-09-02T07:06:34.795655+00:00,4.0,1,2026-09-02 07:06:30.795655+00:00,2026-09-02 07:06:36.795655+00:00,attack,1.0,True,False,0.0,False
7c5b60f7-3894-4cf2-a4fd-8a996363daa8,attack,classic_attack,True,1,1,1,25.0,2026-09-02T07:06:30.796986+00:00,2026-09-02T07:06:38.796986+00:00,2026-09-02T07:06:55.796986+00:00,25.0,1,2026-09-02 07:06:30.796986+00:00,2026-09-02 07:07:20.796986+00:00,attack,1.0,True,False,0.0,False
7ecb1153-f95b-4cb1-964a-ae429d400c57,attack,collapsed_attack,True,1,1,1,4.0,2026-09-02T07:06:30.795010+00:00,2026-09-02T07:06:31.795010+00:00,2026-09-02T07:06:34.795010+00:00,4.0,1,2026-09-02 07:06:30.795010+00:00,2026-09-02 07:06:36.795010+00:00,attack,1.0,True,False,0.0,False
80eedfd6-192c-4bb8-b31f-5c996d7f0bf5,benign,benign_driver_admin,False,1,0,1,0.0,2026-09-02T07:06:30.796585+00:00,2026-09-02T07:06:32.796585+00:00,,,0,2026-09-02 07:06:30.796585+00:00,2026-09-02 07:06:38.796585+00:00,benign,0.0,False,False,0.0,False
81231238-a483-4c13-ab5a-b98a69faca3d,benign,benign_driver_admin,False,1,0,1,0.0,2026-09-02T07:06:30.797429+00:00,2026-09-02T07:06:32.797429+00:00,,,0,2026-09-02 07:06:30.797429+00:00,2026-09-02 07:06:38.797429+00:00,benign,0.0,False,False,0.0,False
823a81bc-577e-4fce-9988-4eba2ae70a40,attack,collapsed_attack,True,1,1,1,4.0,2026-09-02T07:06:30.793924+00:00,2026-09-02T07:06:31.793924+00:00,2026-09-02T07:06:34.793924+00:00,4.0,1,2026-09-02 07:06:30.793924+00:00,2026-09-02 07:06:36.793924+00:00,attack,1.0,True,False,0.0,False
84d8f3e6-413e-493a-8611-7019abdcf1a5,benign,benign_admin,False,1,0,1,0.0,2026-09-02T07:06:30.798526+00:00,2026-09-02T07:06:40.798526+00:00,,,0,2026-09-02 07:06:30.798526+00:00,2026-09-02 07:07:30.798526+00:00,benign,0.0,False,False,0.0,False
