session_id,scenario,ground_truth_label,rule_match,privilege_escalation_flag,security_process_killed,precursor_command_count,burst_seconds,burst_window_seconds,subscore_driver_reputation,subscore_privilege_escalation,subscore_process_kill,subscore_precursor_command,risk_score,sequence_alert,burst_score,burst_alert,alert,detection_reason,attack_start,detection_time,detection_delay_seconds
3f75f9a2-324a-4433-b79d-e766e99648f1,collapsed_attack,attack,True,1,1,1,4.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,1.0,True,True,sequence,2026-09-02T07:06:30.724553+00:00,2026-09-02T07:06:30.724553+00:00,0.0
3fed15f0-d003-4104-86bd-32fafe54958c,unknown_driver_attack,attack,False,1,1,1,4.0,5,0.0,1.0,1.0,0.3333333333333333,0.633,True,1.0,True,True,sequence,2026-09-02T07:06:30.735056+00:00,2026-09-02T07:06:30.735056+00:00,0.0
3ff23e68-f0db-4b1c-a4a9-9936951897fb,partial_attack,attack,True,1,0,1,,5,1.0,1.0,0.0,0.3333333333333333,0.633,True,0.0,False,True,sequence,2026-09-02T07:06:30.728997+00:00,2026-09-02T07:06:30.728997+00:00,0.0
40399b98-d162-4955-a708-1df789e05d6f,unknown_driver_attack,attack,False,1,1,1,4.0,5,0.0,1.0,1.0,0.3333333333333333,0.633,True,1.0,True,True,sequence,2026-09-02T07:06:30.727353+00:00,2026-09-02T07:06:30.727353+00:00,0.0
4095c94b-aee5-4638-a458-00f2fc53f07a,benign_admin,benign,False,1,0,0,,5,0.0,1.0,0.0,0.0,0.3,False,0.0,False,False,,2026-09-02T07:06:30.732254+00:00,,
40ca9dc6-8620-4d0c-87f7-1e0d773ae912,partial_attack,attack,True,1,0,1,,5,1.0,1.0,0.0,0.3333333333333333,0.633,True,0.0,False,True,sequence,2026-09-02T07:06:30.736706+00:00,2026-09-02T07:06:30.736706+00:00,0.0
41042bcc-ded0-4689-9058-2ad0ab38ece2,benign_admin,benign,False,1,0,0,,5,0.0,1.0,0.0,0.0,0.3,False,0.0,False,False,,2026-09-02T07:06:30.727927+00:00,,
41884bb2-1eea-4571-a671-1200e1351b3c,partial_attack,attack,True,1,0,1,,5,1.0,1.0,0.0,0.3333333333333333,0.633,True,0.0,False,True,sequence,2026-09-02T07:06:30.738122+00:00,2026-09-02T07:06:30.738122+00:00,0.0
4188b10a-095b-4db5-b9ac-5cd75d5f1bb8,collapsed_attack,attack,True,1,1,1,4.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,1.0,True,True,sequence,2026-09-02T07:06:30.735106+00:00,2026-09-02T07:06:30.735106+00:00,0.0
41cc263c-2614-4531-8cff-8f7c286a8564,benign_driver_admin,benign,False,1,0,0,,5,0.0,1.0,0.0,0.0,0.3,False,0.0,False,False,,2026-09-02T07:06:30.726264+00:00,,
421332f2-0d86-4a24-9193-f7e987cd241b,delayed_attack,attack,True,1,1,1,45.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,0.0,False,True,sequence,2026-09-02T07:06:30.733553+00:00,2026-09-02T07:06:30.733553+00:00,0.0
4224c783-15a6-4ebb-ad52-a2007061fb90,classic_attack,attack,True,1,1,1,25.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,0.0,False,True,sequence,2026-09-02T07:06:30.738387+00:00,2026-09-02T07:06:30.738387+00:00,0.0
4236b253-eff5-441a-a3fe-9553f0ea14b5,partial_attack,attack,True,1,0,1,,5,1.0,1.0,0.0,0.3333333333333333,0.633,True,0.0,False,True,sequence,2026-09-02T07:06:30.735942+00:00,2026-09-02T07:06:30.735942+00:00,0.0
4236ea80-042c-4f03-918c-3fa0665f3256,benign_admin,benign,False,1,0,0,,5,0.0,1.0,0.0,0.0,0.3,False,0.0,False,False,,2026-09-02T07:06:30.731765+00:00,,
42f643a9-75b2-4e4c-9d3a-9d6fe9d3b86b,delayed_attack,attack,True,1,1,1,45.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,0.0,False,True,sequence,2026-09-02T07:06:30.739979+00:00,2026-09-02T07:06:30.739979+00:00,0.0
435465fb-d00f-4f27-94fc-072f46a3c359,partial_attack,attack,True,1,0,1,,5,1.0,1.0,0.0,0.3333333333333333,0.633,True,0.0,False,True,sequence,2026-09-02T07:06:30.727980+00:00,2026-09-02T07:06:30.727980+00:00,0.0
43aa7b2a-8b89-4adf-ad14-63835a9f938b,partial_attack,attack,True,1,0,1,,5,1.0,1.0,0.0,0.3333333333333333,0.633,True,0.0,False,True,sequence,2026-09-02T07:06:30.723278+00:00,2026-09-02T07:06:30.723278+00:00,0.0
43e083c7-f258-4ab7-96b8-c1d267e3579f,benign_driver_admin,benign,False,1,0,0,,5,0.0,1.0,0.0,0.0,0.3,False,0.0,False,False,,2026-09-02T07:06:30.719367+00:00,,
446c620b-533c-484c-a71f-8ef88a3139bf,classic_attack,attack,True,1,1,1,25.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,0.0,False,True,sequence,2026-09-02T07:06:30.722283+00:00,2026-09-02T07:06:30.722283+00:00,0.0
449f1f7c-2d15-4149-a3fc-5a983751d620,benign_admin,benign,False,1,0,0,,5,0.0,1.0,0.0,0.0,0.3,False,0.0,False,False,,2026-09-02T07:06:30.716938+00:00,,
44bb340c-c918-4565-8b27-ccd1ebcfa0d2,collapsed_attack,attack,True,1,1,1,4.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,1.0,True,True,sequence,2026-09-02T07:06:30.718757+00:00,2026-09-02T07:06:30.718757+00:00,0.0
4502311a-7347-4451-8bdf-4da0b3d28c9a,benign_admin,benign,False,1,0,0,,5,0.0,1.0,0.0,0.0,0.3,False,0.0,False,False,,2026-09-02T07:06:30.737717+00:00,,
45196370-14e7-4171-9c65-1df3f1c27b49,unknown_driver_attack,attack,False,1,1,1,4.0,5,0.0,1.0,1.0,0.3333333333333333,0.633,True,1.0,True,True,sequence,2026-09-02T07:06:30.733413+00:00,2026-09-02T07:06:30.733413+00:00,0.0
4520418a-cae3-471b-b766-272962101707,benign_admin,benign,False,1,0,0,,5,0.0,1.0,0.0,0.0,0.3,False,0.0,False,False,,2026-09-02T07:06:30.715902+00:00,,
457951c7-fdde-4989-9792-0ccaabc9db34,classic_attack,attack,True,1,1,1,25.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,0.0,False,True,sequence,2026-09-02T07:06:30.738188+00:00,2026-09-02T07:06:30.738188+00:00,0.0
4655f548-69d1-4fc8-9ebc-c344aea053ae,unknown_driver_attack,attack,False,1,1,1,4.0,5,0.0,1.0,1.0,0.3333333333333333,0.633,True,1.0,True,True,sequence,2026-09-02T07:06:30.738357+00:00,2026-09-02T07:06:30.738357+00:00,0.0
466e2069-efe3-443f-b338-acb4d375c667,delayed_attack,attack,True,1,1,1,45.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,0.0,False,True,sequence,2026-09-02T07:06:30.734646+00:00,2026-09-02T07:06:30.734646+00:00,0.0
468c9fb4-431f-4e70-b1ed-989180b5b963,delayed_attack,attack,True,1,1,1,45.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,0.0,False,True,sequence,2026-09-02T07:06:30.726484+00:00,2026-09-02T07:06:30.726484+00:00,0.0
46aaf3d0-05de-44f4-b155-2de4dc85e412,benign_admin,benign,False,1,0,0,,5,0.0,1.0,0.0,0.0,0.3,False,0.0,False,False,,2026-09-02T07:06:30.733482+00:00,,
46ac288f-eafb-43aa-acac-35bcd527f84d,benign_driver_admin,benign,False,1,0,0,,5,0.0,1.0,0.0,0.0,0.3,False,0.0,False,False,,2026-09-02T07:06:30.731798+00:00,,
46b8affc-cc1e-4a21-beb1-f47db70ec393,collapsed_attack,attack,True,1,1,1,4.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,1.0,True,True,sequence,2026-09-02T07:06:30.718922+00:00,2026-09-02T07:06:30.718922+00:00,0.0
4756ebc1-ccb1-4a43-b60a-ac058c436845,collapsed_attack,attack,True,1,1,1,4.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,1.0,True,True,sequence,2026-09-02T07:06:30.739883+00:00,2026-09-02T07:06:30.739883+00:00,0.0
475ce1b3-2a72-4b17-a09f-dd25db7bf903,benign_driver_admin,benign,False,1,0,0,,5,0.0,1.0,0.0,0.0,0.3,False,0.0,False,False,,2026-09-02T07:06:30.739941+00:00,,
47b7cff8-c126-472e-ad26-05288df91c7a,partial_attack,attack,True,1,0,1,,5,1.0,1.0,0.0,0.3333333333333333,0.633,True,0.0,False,True,sequence,2026-09-02T07:06:30.715235+00:00,2026-09-02T07:06:30.715235+00:00,0.0
481acf3b-1fc1-4874-94ee-a1c2586ef5f8,delayed_attack,attack,True,1,1,1,45.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,0.0,False,True,sequence,2026-09-02T07:06:30.720239+00:00,2026-09-02T07:06:30.720239+00:00,0.0
48351942-cb08-442b-9083-fe2747c04388,benign_admin,benign,False,1,0,0,,5,0.0,1.0,0.0,0.0,0.3,False,0.0,False,False,,2026-09-02T07:06:30.725759+00:00,,
48a9ba91-504d-4d8b-a816-63f76d354682,benign_admin,benign,False,1,0,0,,5,0.0,1.0,0.0,0.0,0.3,False,0.0,False,False,,2026-09-02T07:06:30.722879+00:00,,
48c4832f-5d3c-43bd-8402-e35fced16919,collapsed_attack,attack,True,1,1,1,4.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,1.0,True,True,sequence,2026-09-02T07:06:30.736200+00:00,2026-09-02T07:06:30.736200+00:00,0.0
48f30ea2-60b7-455f-a05a-81927cf38df4,collapsed_attack,attack,True,1,1,1,4.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,1.0,True,True,sequence,2026-09-02T07:06:30.733250+00:00,2026-09-02T07:06:30.733250+00:00,0.0
49008f2e-d077-47a1-8135-65366174d39e,partial_attack,attack,True,1,0,1,,5,1.0,1.0,0.0,0.3333333333333333,0.633,True,0.0,False,True,sequence,2026-09-02T07:06:30.724120+00:00,2026-09-02T07:06:30.724120+00:00,0.0
4951c892-c2b9-4ec0-b24d-4e0df976e686,collapsed_attack,attack,True,1,1,1,4.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,1.0,True,True,sequence,2026-09-02T07:06:30.715881+00:00,2026-09-02T07:06:30.715881+00:00,0.0
49ca7113-f246-4078-a7f4-abce1e532180,unknown_driver_attack,attack,False,1,1,1,4.0,5,0.0,1.0,1.0,0.3333333333333333,0.633,True,1.0,True,True,sequence,2026-09-02T07:06:30.731856+00:00,2026-09-02T07:06:30.731856+00:00,0.0
4a2eecc5-c64e-4d91-8c32-9408dd632ebe,benign_driver_admin,benign,False,1,0,0,,5,0.0,1.0,0.0,0.0,0.3,False,0.0,False,False,,2026-09-02T07:06:30.726450+00:00,,
4a38f7d6-4152-496c-8010-7a0fa673e444,benign_driver_admin,benign,False,1,0,0,,5,0.0,1.0,0.0,0.0,0.3,False,0.0,False,False,,2026-09-02T07:06:30.722197+00:00,,
4a4d61bf-9cff-49c7-8f6c-9b6a295dae63,benign_admin,benign,False,1,0,0,,5,0.0,1.0,0.0,0.0,0.3,False,0.0,False,False,,2026-09-02T07:06:30.729678+00:00,,
4a66b857-e50e-4528-bebc-3f5d50c35ab4,collapsed_attack,attack,True,1,1,1,4.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,1.0,True,True,sequence,2026-09-02T07:06:30.721003+00:00,2026-09-02T07:06:30.721003+00:00,0.0
4a757821-b60d-4ce3-9560-7923491b6be4,collapsed_attack,attack,True,1,1,1,4.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,1.0,True,True,sequence,2026-09-02T07:06:30.717854+00:00,2026-09-02T07:06:30.717854+00:00,0.0
4a7ae2b4-8093-42e9-9bbd-40f5ce7ca4d3,classic_attack,attack,True,1,1,1,25.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,0.0,False,True,sequence,2026-09-02T07:06:30.735254+00:00,2026-09-02T07:06:30.735254+00:00,0.0
4b01872e-9e08-4d6e-99c0-048f7092740e,unknown_driver_attack,attack,False,1,1,1,4.0,5,0.0,1.0,1.0,0.3333333333333333,0.633,True,1.0,True,True,sequence,2026-09-02T07:06:30.727167+00:00,2026-09-02T07:06:30.727167+00:00,0.0
4b42df2f-07cb-473e-896d-5951e7fa7df0,unknown_driver_attack,attack,False,1,1,1,4.0,5,0.0,1.0,1.0,0.3333333333333333,0.633,True,1.0,True,True,sequence,2026-09-02T07:06:30.727699+00:00,2026-09-02T07:06:30.727699+00:00,0.0
4c17cfca-9ef0-4e4e-843a-a0fdcd4e6f0c,classic_attack,attack,True,1,1,1,25.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,0.0,False,True,sequence,2026-09-02T07:06:30.738559+00:00,2026-09-02T07:06:30.738559+00:00,0.0
4c5c916f-1a7b-4627-abbb-e3fb6f7dd832,delayed_attack,attack,True,1,1,1,45.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,0.0,False,True,sequence,2026-09-02T07:06:30.715809+00:00,2026-09-02T07:06:30.715809+00:00,0.0
4cae0198-35c2-42e8-ab00-923b4a161469,classic_attack,attack,True,1,1,1,25.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,0.0,False,True,sequence,2026-09-02T07:06:30.719091+00:00,2026-09-02T07:06:30.719091+00:00,0.0
4d19813a-c5d1-45c1-ad3b-758628040883,partial_attack,attack,True,1,0,1,,5,1.0,1.0,0.0,0.3333333333333333,0.633,True,0.0,False,True,sequence,2026-09-02T07:06:30.719389+00:00,2026-09-02T07:06:30.719389+00:00,0.0
4d491729-ce38-49cc-b6c4-882b537c3941,benign_driver_admin,benign,False,1,0,0,,5,0.0,1.0,0.0,0.0,0.3,False,0.0,False,False,,2026-09-02T07:06:30.729713+00:00,,
4d9c123f-4d61-4c1c-8bd6-a698b9f919a5,delayed_attack,attack,True,1,1,1,45.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,0.0,False,True,sequence,2026-09-02T07:06:30.719213+00:00,2026-09-02T07:06:30.719213+00:00,0.0
4df70fa6-c53d-4fdb-aa43-ca12b7b724af,collapsed_attack,attack,True,1,1,1,4.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,1.0,True,True,sequence,2026-09-02T07:06:30.739157+00:00,2026-09-02T07:06:30.739157+00:00,0.0
4e72ebd8-39e3-4736-81e0-b8fd1550d258,unknown_driver_attack,attack,False,1,1,1,4.0,5,0.0,1.0,1.0,0.3333333333333333,0.633,True,1.0,True,True,sequence,2026-09-02T07:06:30.728712+00:00,2026-09-02T07:06:30.728712+00:00,0.0
4e7ca6ec-9937-4ef9-aa5c-e12e26be7f4e,partial_attack,attack,True,1,0,1,,5,1.0,1.0,0.0,0.3333333333333333,0.633,True,0.0,False,True,sequence,2026-09-02T07:06:30.716829+00:00,2026-09-02T07:06:30.716829+00:00,0.0
4ef0eaf5-e918-46d2-b69a-deac1dcec94a,collapsed_attack,attack,True,1,1,1,4.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,1.0,True,True,sequence,2026-09-02T07:06:30.714047+00:00,2026-09-02T07:06:30.714047+00:00,0.0
4efcd8e0-fdae-46c1-9346-1d1b63c98fc4,partial_attack,attack,True,1,0,1,,5,1.0,1.0,0.0,0.3333333333333333,0.633,True,0.0,False,True,sequence,2026-09-02T07:06:30.729742+00:00,2026-09-02T07:06:30.729742+00:00,0.0
4f331f02-f1b0-4729-ad68-d10a23bf3bbe,partial_attack,attack,True,1,0,1,,5,1.0,1.0,0.0,0.3333333333333333,0.633,True,0.0,False,True,sequence,2026-09-02T07:06:30.737206+00:00,2026-09-02T07:06:30.737206+00:00,0.0
4f71b161-358c-4eeb-8dd9-7cc1427b17f5,partial_attack,attack,True,1,0,1,,5,1.0,1.0,0.0,0.3333333333333333,0.633,True,0.0,False,True,sequence,2026-09-02T07:06:30.727482+00:00,2026-09-02T07:06:30.727482+00:00,0.0
4f940e08-3cab-434d-a71e-b09d60910d9a,benign_driver_admin,benign,False,1,0,0,,5,0.0,1.0,0.0,0.0,0.3,False,0.0,False,False,,2026-09-02T07:06:30.728484+00:00,,
500e4589-eae8-4c51-bbb8-680cdf040cad,benign_admin,benign,False,1,0,0,,5,0.0,1.0,0.0,0.0,0.3,False,0.0,False,False,,2026-09-02T07:06:30.727587+00:00,,
5015d3e3-afaf-43ee-b4e7-617c8a89bd97,classic_attack,attack,True,1,1,1,25.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,0.0,False,True,sequence,2026-09-02T07:06:30.714216+00:00,2026-09-02T07:06:30.714216+00:00,0.0
503f79ce-998f-4e65-b5f4-e65eedf4953d,benign_admin,benign,False,1,0,0,,5,0.0,1.0,0.0,0.0,0.3,False,0.0,False,False,,2026-09-02T07:06:30.721193+00:00,,
5074a938-28b4-4887-bef3-809e0cb30387,benign_admin,benign,False,1,0,0,,5,0.0,1.0,0.0,0.0,0.3,False,0.0,False,False,,2026-09-02T07:06:30.736983+00:00,,
508e0e50-649a-46af-a1c6-90109ad1f52c,unknown_driver_attack,attack,False,1,1,1,4.0,5,0.0,1.0,1.0,0.3333333333333333,0.633,True,1.0,True,True,sequence,2026-09-02T07:06:30.730982+00:00,2026-09-02T07:06:30.730982+00:00,0.0
50d8c233-c6bb-41fc-96c2-b4799f2f0829,partial_attack,attack,True,1,0,1,,5,1.0,1.0,0.0,0.3333333333333333,0.633,True,0.0,False,True,sequence,2026-09-02T07:06:30.723799+00:00,2026-09-02T07:06:30.723799+00:00,0.0
5140887a-9a6f-4e70-a54c-3a59e84c777f,benign_driver_admin,benign,False,1,0,0,,5,0.0,1.0,0.0,0.0,0.3,False,0.0,False,False,,2026-09-02T07:06:30.724261+00:00,,
51620ad6-5b8c-4905-8038-c32d3eb3351c,classic_attack,attack,True,1,1,1,25.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,0.0,False,True,sequence,2026-09-02T07:06:30.731552+00:00,2026-09-02T07:06:30.731552+00:00,0.0
51ab8502-0a65-43fa-8f29-655fa68111cf,benign_driver_admin,benign,False,1,0,0,,5,0.0,1.0,0.0,0.0,0.3,False,0.0,False,False,,2026-09-02T07:06:30.715426+00:00,,
51af2806-473b-460c-be00-13e579577bee,collapsed_attack,attack,True,1,1,1,4.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,1.0,True,True,sequence,2026-09-02T07:06:30.719476+00:00,2026-09-02T07:06:30.719476+00:00,0.0
51c39a1d-79a7-4357-8b62-7e02eb3e622c,benign_driver_admin,benign,False,1,0,0,,5,0.0,1.0,0.0,0.0,0.3,False,0.0,False,False,,2026-09-02T07:06:30.728817+00:00,,
525582e4-5d8e-4a3e-acaf-204945493e0d,collapsed_attack,attack,True,1,1,1,4.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,1.0,True,True,sequence,2026-09-02T07:06:30.715361+00:00,2026-09-02T07:06:30.715361+00:00,0.0
52a1abdf-9621-4ab3-a991-6a65f0918747,delayed_attack,attack,True,1,1,1,45.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,0.0,False,True,sequence,2026-09-02T07:06:30.725827+00:00,2026-09-02T07:06:30.725827+00:00,0.0
52fff11b-00fb-4576-90f3-bec7471233da,benign_admin,benign,False,1,0,0,,5,0.0,1.0,0.0,0.0,0.3,False,0.0,False,False,,2026-09-02T07:06:30.728616+00:00,,
5342da88-cf2e-458b-aa38-fda2f5d4364e,partial_attack,attack,True,1,0,1,,5,1.0,1.0,0.0,0.3333333333333333,0.633,True,0.0,False,True,sequence,2026-09-02T07:06:30.733538+00:00,2026-09-02T07:06:30.733538+00:00,0.0
534ec810-a52f-404d-9e3c-fde9042ddd2b,benign_driver_admin,benign,False,1,0,0,,5,0.0,1.0,0.0,0.0,0.3,False,0.0,False,False,,2026-09-02T07:06:30.734998+00:00,,
535f7bb0-3d03-46d2-bcf1-0b09bb1362c3,unknown_driver_attack,attack,False,1,1,1,4.0,5,0.0,1.0,1.0,0.3333333333333333,0.633,True,1.0,True,True,sequence,2026-09-02T07:06:30.731527+00:00,2026-09-02T07:06:30.731527+00:00,0.0
53806cd1-c5cf-40ab-b9f9-5bed611500ed,partial_attack,attack,True,1,0,1,,5,1.0,1.0,0.0,0.3333333333333333,0.633,True,0.0,False,True,sequence,2026-09-02T07:06:30.721863+00:00,2026-09-02T07:06:30.721863+00:00,0.0
546261c5-bfa9-4194-9494-3102b179b8c6,classic_attack,attack,True,1,1,1,25.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,0.0,False,True,sequence,2026-09-02T07:06:30.732573+00:00,2026-09-02T07:06:30.732573+00:00,0.0
54926617-72b4-4e55-b1e4-d784dbde4072,benign_driver_admin,benign,False,1,0,0,,5,0.0,1.0,0.0,0.0,0.3,False,0.0,False,False,,2026-09-02T07:06:30.724607+00:00,,
5501ac7d-ecb5-44cd-a6fe-d874231bb03d,benign_admin,benign,False,1,0,0,,5,0.0,1.0,0.0,0.0,0.3,False,0.0,False,False,,2026-09-02T07:06:30.717265+00:00,,
551be0ba-5eca-4f16-abff-ae26162171fa,unknown_driver_attack,attack,False,1,1,1,4.0,5,0.0,1.0,1.0,0.3333333333333333,0.633,True,1.0,True,True,sequence,2026-09-02T07:06:30.717030+00:00,2026-09-02T07:06:30.717030+00:00,0.0
551d8791-d559-43fc-8490-0f091e128159,benign_driver_admin,benign,False,1,0,0,,5,0.0,1.0,0.0,0.0,0.3,False,0.0,False,False,,2026-09-02T07:06:30.725949+00:00,,
5554b36b-e7e6-46b3-befe-9722bae6b1ed,collapsed_attack,attack,True,1,1,1,4.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,1.0,True,True,sequence,2026-09-02T07:06:30.725039+00:00,2026-09-02T07:06:30.725039+00:00,0.0
55663c83-c56c-48d5-a7ff-102769d58ae3,benign_admin,benign,False,1,0,0,,5,0.0,1.0,0.0,0.0,0.3,False,0.0,False,False,,2026-09-02T07:06:30.718778+00:00,,
55966248-c0b1-45e9-8be8-b5bfc11c6d9b,classic_attack,attack,True,1,1,1,25.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,0.0,False,True,sequence,2026-09-02T07:06:30.728203+00:00,2026-09-02T07:06:30.728203+00:00,0.0
55afe4fc-2a5c-430e-afeb-26aca500717f,classic_attack,attack,True,1,1,1,25.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,0.0,False,True,sequence,2026-09-02T07:06:30.721714+00:00,2026-09-02T07:06:30.721714+00:00,0.0
560287ae-88f7-4027-aaf3-9b7ac8a66968,classic_attack,attack,True,1,1,1,25.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,0.0,False,True,sequence,2026-09-02T07:06:30.733770+00:00,2026-09-02T07:06:30.733770+00:00,0.0
56093b93-d6d2-4bb2-bc7e-1276a3e74381,benign_driver_admin,benign,False,1,0,0,,5,0.0,1.0,0.0,0.0,0.3,False,0.0,False,False,,2026-09-02T07:06:30.714331+00:00,,
5610cd1a-2fa6-4c7c-a30e-266f4b5c5e99,classic_attack,attack,True,1,1,1,25.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,0.0,False,True,sequence,2026-09-02T07:06:30.728567+00:00,2026-09-02T07:06:30.728567+00:00,0.0
56157476-8874-43db-bc1e-af6ded42fa1b,partial_attack,attack,True,1,0,1,,5,1.0,1.0,0.0,0.3333333333333333,0.633,True,0.0,False,True,sequence,2026-09-02T07:06:30.732842+00:00,2026-09-02T07:06:30.732842+00:00,0.0
562ac761-ac6f-4261-a0ed-67884aeed059,delayed_attack,attack,True,1,1,1,45.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,0.0,False,True,sequence,2026-09-02T07:06:30.736890+00:00,2026-09-02T07:06:30.736890+00:00,0.0
565306bc-c1f1-45a1-9dee-be198e4d5113,unknown_driver_attack,attack,False,1,1,1,4.0,5,0.0,1.0,1.0,0.3333333333333333,0.633,True,1.0,True,True,sequence,2026-09-02T07:06:30.729797+00:00,2026-09-02T07:06:30.729797+00:00,0.0
56bb428a-3a9f-43db-ae0d-87800c86ca37,benign_admin,benign,False,1,0,0,,5,0.0,1.0,0.0,0.0,0.3,False,0.0,False,False,,2026-09-02T07:06:30.730883+00:00,,
56e0b610-b025-4a1e-adae-70a063e033f5,delayed_attack,attack,True,1,1,1,45.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,0.0,False,True,sequence,2026-09-02T07:06:30.714565+00:00,2026-09-02T07:06:30.714565+00:00,0.0
56fa464f-a875-4ec2-8be7-cfb021725ac3,delayed_attack,attack,True,1,1,1,45.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,0.0,False,True,sequence,2026-09-02T07:06:30.728851+00:00,2026-09-02T07:06:30.728851+00:00,0.0
57236618-1908-41ac-b9ed-dbf2758eb05d,partial_attack,attack,True,1,0,1,,5,1.0,1.0,0.0,0.3333333333333333,0.633,True,0.0,False,True,sequence,2026-09-02T07:06:30.724956+00:00,2026-09-02T07:06:30.724956+00:00,0.0
573acdf2-2c35-44ef-a66a-32adeae9dca1,delayed_attack,attack,True,1,1,1,45.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,0.0,False,True,sequence,2026-09-02T07:06:30.740529+00:00,2026-09-02T07:06:30.740529+00:00,0.0
5865ac2a-6bcf-4a60-9ea1-c6808d561b8c,partial_attack,attack,True,1,0,1,,5,1.0,1.0,0.0,0.3333333333333333,0.633,True,0.0,False,True,sequence,2026-09-02T07:06:30.715624+00:00,2026-09-02T07:06:30.715624+00:00,0.0
593c10e3-fff8-44c5-83af-3e747ce97b1c,delayed_attack,attack,True,1,1,1,45.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,0.0,False,True,sequence,2026-09-02T07:06:30.721264+00:00,2026-09-02T07:06:30.721264+00:00,0.0
59456f50-3471-42a8-be4c-87dcf346581d,partial_attack,attack,True,1,0,1,,5,1.0,1.0,0.0,0.3333333333333333,0.633,True,0.0,False,True,sequence,2026-09-02T07:06:30.728673+00:00,2026-09-02T07:06:30.728673+00:00,0.0
599c3b6b-aae7-44eb-9678-61813c9e2491,benign_driver_admin,benign,False,1,0,0,,5,0.0,1.0,0.0,0.0,0.3,False,0.0,False,False,,2026-09-02T07:06:30.729380+00:00,,
5a091dd9-f6fd-4526-a806-50da76a34d0e,benign_admin,benign,False,1,0,0,,5,0.0,1.0,0.0,0.0,0.3,False,0.0,False,False,,2026-09-02T07:06:30.733651+00:00,,
5a3863ce-c244-4ce9-8103-fbbcdbc8efbd,classic_attack,attack,True,1,1,1,25.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,0.0,False,True,sequence,2026-09-02T07:06:30.729822+00:00,2026-09-02T07:06:30.729822+00:00,0.0
5a69bdd6-f8a9-4e6d-8f90-41429add4838,benign_driver_admin,benign,False,1,0,0,,5,0.0,1.0,0.0,0.0,0.3,False,0.0,False,False,,2026-09-02T07:06:30.737017+00:00,,
5a96dec5-c919-4ff2-9456-0fd7cdb20ac7,unknown_driver_attack,attack,False,1,1,1,4.0,5,0.0,1.0,1.0,0.3333333333333333,0.633,True,1.0,True,True,sequence,2026-09-02T07:06:30.737078+00:00,2026-09-02T07:06:30.737078+00:00,0.0
5a9f5ec1-77cc-4284-b200-9d2e3bcffe41,delayed_attack,attack,True,1,1,1,45.0,5,1.0,1.0,1.0,0.3333333333333333,0.933,True,0.0,False,True,sequence,2026-09-02T07:06:30.718514+00:00,2026-09-02T07:06:30.718514+00:00,0.0
5b083382-8d3f-4f4a-9ceb-d0d88916cdf4,unknown_driver_attack,attack,False,1,1,1,4.0,5,0.0,1.0,1.0,0.3333333333333333,0.633,True,1.0,True,True,sequence,2026-09-02T07:06:30.716526+00:00,2026-09-02T07:06:30.716526+00:00,0.0
