session_id,label,scenario,rule_match,privilege_escalation_flag,security_process_killed,driver_load_present,time_since_driver_load,driver_load_time,privilege_escalation_time,security_process_kill_time,burst_seconds,precursor_command_count,session_start,session_end,ground_truth_label,risk_score,alert,sequence_alert,burst_score,burst_alert
2dfb48ce-a11b-4d6f-8892-d3b42423d0fa,attack,unknown_driver_attack,False,1,1,1,4.0,2026-09-02T07:06:30.716866+00:00,2026-09-02T07:06:31.716866+00:00,2026-09-02T07:06:34.716866+00:00,4.0,1,2026-09-02 07:06:30.716866+00:00,2026-09-02 07:06:36.716866+00:00,attack,1.0,True,False,0.0,False
2e475e1b-6e52-4b1d-ad45-bcbb82e660da,benign,benign_admin,False,1,0,1,0.0,2026-09-02T07:06:30.724412+00:00,2026-09-02T07:06:40.724412+00:00,,,0,2026-09-02 07:06:30.724412+00:00,2026-09-02 07:07:06.724412+00:00,benign,0.0,False,False,0.0,False
2e538ca3-049c-4a2d-9fa0-fdab34866071,attack,partial_attack,True,1,0,1,0.0,2026-09-02T07:06:30.722047+00:00,2026-09-02T07:06:32.722047+00:00,,,1,2026-09-02 07:06:30.722047+00:00,2026-09-02 07:06:35.722047+00:00,attack,1.0,True,False,0.0,False
2e5c44cd-a273-47fa-ae5a-22cc30c9a778,attack,classic_attack,True,1,1,1,25.0,2026-09-02T07:06:30.737837+00:00,2026-09-02T07:06:38.737837+00:00,2026-09-02T07:06:55.737837+00:00,25.0,1,2026-09-02 07:06:30.737837+00:00,2026-09-02 07:07:20.737837+00:00,attack,1.0,True,False,0.0,False
2eb11fcb-9dbb-49f6-b6f9-047fcc50693d,attack,collapsed_attack,True,1,1,1,4.0,2026-09-02T07:06:30.723391+00:00,2026-09-02T07:06:31.723391+00:00,2026-09-02T07:06:34.723391+00:00,4.0,1,2026-09-02 07:06:30.723391+00:00,2026-09-02 07:06:36.723391+00:00,attack,1.0,True,False,0.0,False
2ee1000c-d43b-4f71-bf65-0783cbd1b50b,benign,benign_driver_admin,False,1,0,1,0.0,2026-09-02T07:06:30.733349+00:00,2026-09-02T07:06:32.733349+00:00,,,0,2026-09-02 07:06:30.733349+00:00,2026-09-02 07:06:38.733349+00:00,benign,0.0,False,False,0.0,False
2ee52669-3159-4cdb-87e0-886fdfa5a7ca,attack,partial_attack,True,1,0,1,0.0,2026-09-02T07:06:30.738286+00:00,2026-09-02T07:06:32.738286+00:00,,,1,2026-09-02 07:06:30.738286+00:00,2026-09-02 07:06:35.738286+00:00,attack,1.0,True,False,0.0,False
2f58aa47-2a71-4a5d-8186-77f85b8545fd,benign,benign_admin,False,1,0,1,0.0,2026-09-02T07:06:30.735132+00:00,2026-09-02T07:06:40.735132+00:00,,,0,2026-09-02 07:06:30.735132+00:00,2026-09-02 07:07:26.735132+00:00,benign,0.0,False,False,0.0,False
2fa110f2-9784-414a-8ac9-7a3837b5f268,benign,benign_driver_admin,False,1,0,1,0.0,2026-09-02T07:06:30.723940+00:00,2026-09-02T07:06:32.723940+00:00,,,0,2026-09-02 07:06:30.723940+00:00,2026-09-02 07:06:38.723940+00:00,benign,0.0,False,False,0.0,False
2fb05d62-dcb5-4345-ba8f-fd0ff11dee22,attack,unknown_driver_attack,False,1,1,1,4.0,2026-09-02T07:06:30.717805+00:00,2026-09-02T07:06:31.717805+00:00,2026-09-02T07:06:34.717805+00:00,4.0,1,2026-09-02 07:06:30.717805+00:00,2026-09-02 07:06:36.717805+00:00,attack,1.0,True,False,0.0,False
2fbbc2f1-389e-4d3d-8d51-58c5b1b8265e,attack,classic_attack,True,1,1,1,25.0,2026-09-02T07:06:30.718899+00:00,2026-09-02T07:06:38.718899+00:00,2026-09-02T07:06:55.718899+00:00,25.0,1,2026-09-02 07:06:30.718899+00:00,2026-09-02 07:07:20.718899+00:00,attack,1.0,True,False,0.0,False
3018c37c-7e08-4ac7-a8d1-b8277f0746b6,benign,benign_driver_admin,False,1,0,1,0.0,2026-09-02T07:06:30.724445+00:00,2026-09-02T07:06:32.724445+00:00,,,0,2026-09-02 07:06:30.724445+00:00,2026-09-02 07:06:38.724445+00:00,benign,0.0,False,False,0.0,False
30a332c2-4cc7-4c27-be26-9899a6e43825,benign,benign_admin,False,1,0,1,0.0,2026-09-02T07:06:30.722539+00:00,2026-09-02T07:06:40.722539+00:00,,,0,2026-09-02 07:06:30.722539+00:00,2026-09-02 07:07:07.722539+00:00,benign,0.0,False,False,0.0,False
30a810b1-861f-4492-999c-b982a8668ff9,benign,benign_admin,False,1,0,1,0.0,2026-09-02T07:06:30.723907+00:00,2026-09-02T07:06:40.723907+00:00,,,0,2026-09-02 07:06:30.723907+00:00,2026-09-02 07:07:26.723907+00:00,benign,0.0,False,False,0.0,False
30e48a45-7958-4c1a-8723-2ca880bc5fc9,benign,benign_admin,False,1,0,1,0.0,2026-09-02T07:06:30.729865+00:00,2026-09-02T07:06:40.729865+00:00,,,0,2026-09-02 07:06:30.729865+00:00,2026-09-02 07:07:30.729865+00:00,benign,0.0,False,False,0.0,False
31510be8-0334-42c5-988c-85e75379af58,attack,unknown_driver_attack,False,1,1,1,4.0,2026-09-02T07:06:30.736152+00:00,2026-09-02T07:06:31.736152+00:00,2026-09-02T07:06:34.736152+00:00,4.0,1,2026-09-02 07:06:30.736152+00:00,2026-09-02 07:06:36.736152+00:00,attack,1.0,True,False,0.0,False
3156e195-6e29-4a1e-9792-93cb4a64e030,benign,benign_driver_admin,False,1,0,1,0.0,2026-09-02T07:06:30.722573+00:00,2026-09-02T07:06:32.722573+00:00,,,0,2026-09-02 07:06:30.722573+00:00,2026-09-02 07:06:38.722573+00:00,benign,0.0,False,False,0.0,False
315ef196-8c2a-4cb8-b2ea-1fe22698e7c4,attack,classic_attack,True,1,1,1,25.0,2026-09-02T07:06:30.726535+00:00,2026-09-02T07:06:38.726535+00:00,2026-09-02T07:06:55.726535+00:00,25.0,1,2026-09-02 07:06:30.726535+00:00,2026-09-02 07:07:20.726535+00:00,attack,1.0,True,False,0.0,False
318b0b37-c55b-4f92-b379-320b8f9d9f8a,attack,classic_attack,True,1,1,1,25.0,2026-09-02T07:06:30.727544+00:00,2026-09-02T07:06:38.727544+00:00,2026-09-02T07:06:55.727544+00:00,25.0,1,2026-09-02 07:06:30.727544+00:00,2026-09-02 07:07:20.727544+00:00,attack,1.0,True,False,0.0,False
319a2dd3-cfa8-4055-ba49-cfeab4190ab5,attack,unknown_driver_attack,False,1,1,1,4.0,2026-09-02T07:06:30.737245+00:00,2026-09-02T07:06:31.737245+00:00,2026-09-02T07:06:34.737245+00:00,4.0,1,2026-09-02 07:06:30.737245+00:00,2026-09-02 07:06:36.737245+00:00,attack,1.0,True,False,0.0,False
3205ecd1-f338-4cc9-8aea-ffbaf912a427,attack,unknown_driver_attack,False,1,1,1,4.0,2026-09-02T07:06:30.726676+00:00,2026-09-02T07:06:31.726676+00:00,2026-09-02T07:06:34.726676+00:00,4.0,1,2026-09-02 07:06:30.726676+00:00,2026-09-02 07:06:36.726676+00:00,attack,1.0,True,False,0.0,False
3210056f-e258-4fcb-935a-c730a0797a55,attack,delayed_attack,True,1,1,1,45.0,2026-09-02T07:06:30.725499+00:00,2026-09-02T07:06:50.725499+00:00,2026-09-02T07:07:15.725499+00:00,45.0,1,2026-09-02 07:06:30.725499+00:00,2026-09-02 07:07:40.725499+00:00,attack,1.0,True,False,0.0,False
32106efb-bbfd-461a-9817-b1c899f300d2,benign,benign_admin,False,1,0,1,0.0,2026-09-02T07:06:30.715007+00:00,2026-09-02T07:06:40.715007+00:00,,,0,2026-09-02 07:06:30.715007+00:00,2026-09-02 07:07:29.715007+00:00,benign,0.0,False,False,0.0,False
3251002f-fdc8-4c7e-96f0-2ace39f8e2d3,attack,partial_attack,True,1,0,1,0.0,2026-09-02T07:06:30.734045+00:00,2026-09-02T07:06:32.734045+00:00,,,1,2026-09-02 07:06:30.734045+00:00,2026-09-02 07:06:35.734045+00:00,attack,1.0,True,False,0.0,False
3276f815-35c1-4a93-89ad-552bd450a7b8,attack,partial_attack,True,1,0,1,0.0,2026-09-02T07:06:30.721645+00:00,2026-09-02T07:06:32.721645+00:00,,,1,2026-09-02 07:06:30.721645+00:00,2026-09-02 07:06:35.721645+00:00,attack,1.0,True,False,0.0,False
33080c91-ae74-4870-8b94-7b97266e6a3c,attack,classic_attack,True,1,1,1,25.0,2026-09-02T07:06:30.720291+00:00,2026-09-02T07:06:38.720291+00:00,2026-09-02T07:06:55.720291+00:00,25.0,1,2026-09-02 07:06:30.720291+00:00,2026-09-02 07:07:20.720291+00:00,attack,1.0,True,False,0.0,False
331029dc-ddf9-46b2-a566-af9d4612f16b,attack,partial_attack,True,1,0,1,0.0,2026-09-02T07:06:30.729400+00:00,2026-09-02T07:06:32.729400+00:00,,,1,2026-09-02 07:06:30.729400+00:00,2026-09-02 07:06:35.729400+00:00,attack,1.0,True,False,0.0,False
335a32ca-c257-4132-9836-b2d7daa8d6ff,benign,benign_admin,False,1,0,1,0.0,2026-09-02T07:06:30.737893+00:00,2026-09-02T07:06:40.737893+00:00,,,0,2026-09-02 07:06:30.737893+00:00,2026-09-02 07:07:12.737893+00:00,benign,0.0,False,False,0.0,False
3362d63a-f16b-47a9-a1a9-1961ac570d05,benign,benign_driver_admin,False,1,0,1,0.0,2026-09-02T07:06:30.723780+00:00,2026-09-02T07:06:32.723780+00:00,,,0,2026-09-02 07:06:30.723780+00:00,2026-09-02 07:06:38.723780+00:00,benign,0.0,False,False,0.0,False
33c4ac23-d399-4410-aa6c-d214c3593ec9,attack,unknown_driver_attack,False,1,1,1,4.0,2026-09-02T07:06:30.729958+00:00,2026-09-02T07:06:31.729958+00:00,2026-09-02T07:06:34.729958+00:00,4.0,1,2026-09-02 07:06:30.729958+00:00,2026-09-02 07:06:36.729958+00:00,attack,1.0,True,False,0.0,False
34117501-6333-46f7-8a9a-1566492c128e,attack,classic_attack,True,1,1,1,25.0,2026-09-02T07:06:30.735083+00:00,2026-09-02T07:06:38.735083+00:00,2026-09-02T07:06:55.735083+00:00,25.0,1,2026-09-02 07:06:30.735083+00:00,2026-09-02 07:07:20.735083+00:00,attack,1.0,True,False,0.0,False
3418bf8a-4ed4-4f80-bfc9-13f12f40c9cd,benign,benign_admin,False,1,0,1,0.0,2026-09-02T07:06:30.721415+00:00,2026-09-02T07:06:40.721415+00:00,,,0,2026-09-02 07:06:30.721415+00:00,2026-09-02 07:07:23.721415+00:00,benign,0.0,False,False,0.0,False
34294e42-4c4b-494d-9c40-827d06f26ec2,attack,collapsed_attack,True,1,1,1,4.0,2026-09-02T07:06:30.736625+00:00,2026-09-02T07:06:31.736625+00:00,2026-09-02T07:06:34.736625+00:00,4.0,1,2026-09-02 07:06:30.736625+00:00,2026-09-02 07:06:36.736625+00:00,attack,1.0,True,False,0.0,False
345b8cc6-1a87-49e7-bf93-fa64ae9e1c53,benign,benign_driver_admin,False,1,0,1,0.0,2026-09-02T07:06:30.732823+00:00,2026-09-02T07:06:32.732823+00:00,,,0,2026-09-02 07:06:30.732823+00:00,2026-09-02 07:06:38.732823+00:00,benign,0.0,False,False,0.0,False
3474d5a7-32ae-462d-b66c-7e83988bb962,attack,unknown_driver_attack,False,1,1,1,4.0,2026-09-02T07:06:30.722804+00:00,2026-09-02T07:06:31.722804+00:00,2026-09-02T07:06:34.722804+00:00,4.0,1,2026-09-02 07:06:30.722804+00:00,2026-09-02 07:06:36.722804+00:00,attack,1.0,True,False,0.0,False
34811193-7614-42ee-b262-ab3758f5e5fc,attack,collapsed_attack,True,1,1,1,4.0,2026-09-02T07:06:30.728762+00:00,2026-09-02T07:06:31.728762+00:00,2026-09-02T07:06:34.728762+00:00,4.0,1,2026-09-02 07:06:30.728762+00:00,2026-09-02 07:06:36.728762+00:00,attack,1.0,True,False,0.0,False
34d0b093-8350-4678-8431-cd708bd7f3ce,attack,delayed_attack,True,1,1,1,45.0,2026-09-02T07:06:30.725667+00:00,2026-09-02T07:06:50.725667+00:00,2026-09-02T07:07:15.725667+00:00,45.0,1,2026-09-02 07:06:30.725667+00:00,2026-09-02 07:07:40.725667+00:00,attack,1.0,True,False,0.0,False
35098863-c4d5-4ba2-be81-e572e163a808,attack,collapsed_attack,True,1,1,1,4.0,2026-09-02T07:06:30.732598+00:00,2026-09-02T07:06:31.732598+00:00,2026-09-02T07:06:34.732598+00:00,4.0,1,2026-09-02 07:06:30.732598+00:00,2026-09-02 07:06:36.732598+00:00,attack,1.0,True,False,0.0,False
357faec7-8672-4a39-a717-ce708e162109,benign,benign_admin,False,1,0,1,0.0,2026-09-02T07:06:30.718607+00:00,2026-09-02T07:06:40.718607+00:00,,,0,2026-09-02 07:06:30.718607+00:00,2026-09-02 07:07:10.718607+00:00,benign,0.0,False,False,0.0,False
35de112e-3eae-479c-82c5-b489b6c50d34,attack,classic_attack,True,1,1,1,25.0,2026-09-02T07:06:30.737103+00:00,2026-09-02T07:06:38.737103+00:00,2026-09-02T07:06:55.737103+00:00,25.0,1,2026-09-02 07:06:30.737103+00:00,2026-09-02 07:07:20.737103+00:00,attack,1.0,True,False,0.0,False
360c8437-0c42-4444-9e0d-c52c6670ce89,attack,delayed_attack,True,1,1,1,45.0,2026-09-02T07:06:30.729770+00:00,2026-09-02T07:06:50.729770+00:00,2026-09-02T07:07:15.729770+00:00,45.0,1,2026-09-02 07:06:30.729770+00:00,2026-09-02 07:07:40.729770+00:00,attack,1.0,True,False,0.0,False
360fe3f0-0e7f-42dd-ab41-526dc2188e99,benign,benign_driver_admin,False,1,0,1,0.0,2026-09-02T07:06:30.720896+00:00,2026-09-02T07:06:32.720896+00:00,,,0,2026-09-02 07:06:30.720896+00:00,2026-09-02 07:06:38.720896+00:00,benign,0.0,False,False,0.0,False
3612b41f-8b3b-44c6-80a0-2c871322653d,benign,benign_admin,False,1,0,1,0.0,2026-09-02T07:06:30.739548+00:00,2026-09-02T07:06:40.739548+00:00,,,0,2026-09-02 07:06:30.739548+00:00,2026-09-02 07:07:23.739548+00:00,benign,0.0,False,False,0.0,False
367b2336-1400-4a2a-a991-65e631a75c5a,attack,partial_attack,True,1,0,1,0.0,2026-09-02T07:06:30.733372+00:00,2026-09-02T07:06:32.733372+00:00,,,1,2026-09-02 07:06:30.733372+00:00,2026-09-02 07:06:35.733372+00:00,attack,1.0,True,False,0.0,False
370ee82f-2aa4-47bb-aa30-554219202367,attack,partial_attack,True,1,0,1,0.0,2026-09-02T07:06:30.728142+00:00,2026-09-02T07:06:32.728142+00:00,,,1,2026-09-02 07:06:30.728142+00:00,2026-09-02 07:06:35.728142+00:00,attack,1.0,True,False,0.0,False
37123369-e242-4025-ad91-627889a24c21,attack,collapsed_attack,True,1,1,1,4.0,2026-09-02T07:06:30.723883+00:00,2026-09-02T07:06:31.723883+00:00,2026-09-02T07:06:34.723883+00:00,4.0,1,2026-09-02 07:06:30.723883+00:00,2026-09-02 07:06:36.723883+00:00,attack,1.0,True,False,0.0,False
37216d2d-af19-45af-a8bd-7a5865ed478b,attack,unknown_driver_attack,False,1,1,1,4.0,2026-09-02T07:06:30.740170+00:00,2026-09-02T07:06:31.740170+00:00,2026-09-02T07:06:34.740170+00:00,4.0,1,2026-09-02 07:06:30.740170+00:00,2026-09-02 07:06:36.740170+00:00,attack,1.0,True,False,0.0,False
37ed731c-e657-4317-9c26-7224d8854f08,attack,partial_attack,True,1,0,1,0.0,2026-09-02T07:06:30.717931+00:00,2026-09-02T07:06:32.717931+00:00,,,1,2026-09-02 07:06:30.717931+00:00,2026-09-02 07:06:35.717931+00:00,attack,1.0,True,False,0.0,False
3891c244-e35a-46c8-bc09-07fb2fc9b577,benign,benign_admin,False,1,0,1,0.0,2026-09-02T07:06:30.732624+00:00,2026-09-02T07:06:40.732624+00:00,,,0,2026-09-02 07:06:30.732624+00:00,2026-09-02 07:07:28.732624+00:00,benign,0.0,False,False,0.0,False
39b7e97e-6d95-40b9-abda-b8e7fc3b2170,attack,delayed_attack,True,1,1,1,45.0,2026-09-02T07:06:30.722608+00:00,2026-09-02T07:06:50.722608+00:00,2026-09-02T07:07:15.722608+00:00,45.0,1,2026-09-02 07:06:30.722608+00:00,2026-09-02 07:07:40.722608+00:00,attack,1.0,True,False,0.0,False
39e83774-839b-4fa3-b237-360ceddc5439,attack,classic_attack,True,1,1,1,25.0,2026-09-02T07:06:30.729635+00:00,2026-09-02T07:06:38.729635+00:00,2026-09-02T07:06:55.729635+00:00,25.0,1,2026-09-02 07:06:30.729635+00:00,2026-09-02 07:07:20.729635+00:00,attack,1.0,True,False,0.0,False
39f415ae-7b53-4656-aa44-2ef283c4c52e,attack,unknown_driver_attack,False,1,1,1,4.0,2026-09-02T07:06:30.725152+00:00,2026-09-02T07:06:31.725152+00:00,2026-09-02T07:06:34.725152+00:00,4.0,1,2026-09-02 07:06:30.725152+00:00,2026-09-02 07:06:36.725152+00:00,attack,1.0,True,False,0.0,False
3a291360-fa31-4217-a728-c08eb5ecc4e4,benign,benign_admin,False,1,0,1,0.0,2026-09-02T07:06:30.739178+00:00,2026-09-02T07:06:40.739178+00:00,,,0,2026-09-02 07:06:30.739178+00:00,2026-09-02 07:07:24.739178+00:00,benign,0.0,False,False,0.0,False
3a29fd57-19d8-4c58-8088-426684e2e020,benign,benign_admin,False,1,0,1,0.0,2026-09-02T07:06:30.726414+00:00,2026-09-02T07:06:40.726414+00:00,,,0,2026-09-02 07:06:30.726414+00:00,2026-09-02 07:07:08.726414+00:00,benign,0.0,False,False,0.0,False
3a3d79b9-7a62-4a74-9e9d-1261970b9612,benign,benign_driver_admin,False,1,0,1,0.0,2026-09-02T07:06:30.731961+00:00,2026-09-02T07:06:32.731961+00:00,,,0,2026-09-02 07:06:30.731961+00:00,2026-09-02 07:06:38.731961+00:00,benign,0.0,False,False,0.0,False
3b5c6924-c944-48d4-b34b-87d5e8b250ff,benign,benign_driver_admin,False,1,0,1,0.0,2026-09-02T07:06:30.735557+00:00,2026-09-02T07:06:32.735557+00:00,,,0,2026-09-02 07:06:30.735557+00:00,2026-09-02 07:06:38.735557+00:00,benign,0.0,False,False,0.0,False
3bce36f2-5f35-4282-9e26-01708c949be1,benign,benign_driver_admin,False,1,0,1,0.0,2026-09-02T07:06:30.720734+00:00,2026-09-02T07:06:32.720734+00:00,,,0,2026-09-02 07:06:30.720734+00:00,2026-09-02 07:06:38.720734+00:00,benign,0.0,False,False,0.0,False
3bd65428-6d1b-471d-907c-688639e2f52a,attack,unknown_driver_attack,False,1,1,1,4.0,2026-09-02T07:06:30.718365+00:00,2026-09-02T07:06:31.718365+00:00,2026-09-02T07:06:34.718365+00:00,4.0,1,2026-09-02 07:06:30.718365+00:00,2026-09-02 07:06:36.718365+00:00,attack,1.0,True,False,0.0,False
3be216d2-7833-4403-afb4-6281e1928453,attack,delayed_attack,True,1,1,1,45.0,2026-09-02T07:06:30.720600+00:00,2026-09-02T07:06:50.720600+00:00,2026-09-02T07:07:15.720600+00:00,45.0,1,2026-09-02 07:06:30.720600+00:00,2026-09-02 07:07:40.720600+00:00,attack,1.0,True,False,0.0,False
3c038629-68b1-4585-b5bb-9fd34e8b4d7c,attack,collapsed_attack,True,1,1,1,4.0,2026-09-02T07:06:30.732069+00:00,2026-09-02T07:06:31.732069+00:00,2026-09-02T07:06:34.732069+00:00,4.0,1,2026-09-02 07:06:30.732069+00:00,2026-09-02 07:06:36.732069+00:00,attack,1.0,True,False,0.0,False
3c0f791d-270b-43f4-af90-f0d25aa4d483,benign,benign_admin,False,1,0,1,0.0,2026-09-02T07:06:30.736468+00:00,2026-09-02T07:06:40.736468+00:00,,,0,2026-09-02 07:06:30.736468+00:00,2026-09-02 07:07:29.736468+00:00,benign,0.0,False,False,0.0,False
3c21a667-e024-4547-9167-27d4bb8739ab,attack,unknown_driver_attack,False,1,1,1,4.0,2026-09-02T07:06:30.730285+00:00,2026-09-02T07:06:31.730285+00:00,2026-09-02T07:06:34.730285+00:00,4.0,1,2026-09-02 07:06:30.730285+00:00,2026-09-02 07:06:36.730285+00:00,attack,1.0,True,False,0.0,False
3c8f6c08-9fe0-4cb5-be45-5e1a8d3d8d7a,attack,collapsed_attack,True,1,1,1,4.0,2026-09-02T07:06:30.730534+00:00,2026-09-02T07:06:31.730534+00:00,2026-09-02T07:06:34.730534+00:00,4.0,1,2026-09-02 07:06:30.730534+00:00,2026-09-02 07:06:36.730534+00:00,attack,1.0,True,False,0.0,False
3ca1653b-310b-4166-9952-72deb3fc1f0b,attack,partial_attack,True,1,0,1,0.0,2026-09-02T07:06:30.727290+00:00,2026-09-02T07:06:32.727290+00:00,,,1,2026-09-02 07:06:30.727290+00:00,2026-09-02 07:06:35.727290+00:00,attack,1.0,True,False,0.0,False
3cd5bbb6-bf98-4495-a7b3-8420c5fdb665,benign,benign_driver_admin,False,1,0,1,0.0,2026-09-02T07:06:30.714872+00:00,2026-09-02T07:06:32.714872+00:00,,,0,2026-09-02 07:06:30.714872+00:00,2026-09-02 07:06:38.714872+00:00,benign,0.0,False,False,0.0,False
3d2affef-57a8-45bd-bd48-4d266e92359f,benign,benign_admin,False,1,0,1,0.0,2026-09-02T07:06:30.726745+00:00,2026-09-02T07:06:40.726745+00:00,,,0,2026-09-02 07:06:30.726745+00:00,2026-09-02 07:07:26.726745+00:00,benign,0.0,False,False,0.0,False
3d3592f8-84a0-43f3-b137-fa8df4a74e8f,benign,benign_admin,False,1,0,1,0.0,2026-09-02T07:06:30.717495+00:00,2026-09-02T07:06:40.717495+00:00,,,0,2026-09-02 07:06:30.717495+00:00,2026-09-02 07:07:16.717495+00:00,benign,0.0,False,False,0.0,False
3d391ed0-977c-4622-8daa-cf95f93b1c62,attack,unknown_driver_attack,False,1,1,1,4.0,2026-09-02T07:06:30.717194+00:00,2026-09-02T07:06:31.717194+00:00,2026-09-02T07:06:34.717194+00:00,4.0,1,2026-09-02 07:06:30.717194+00:00,2026-09-02 07:06:36.717194+00:00,attack,1.0,True,False,0.0,False
3d4ec536-6178-4455-ac96-6945a0e61be8,attack,partial_attack,True,1,0,1,0.0,2026-09-02T07:06:30.716127+00:00,2026-09-02T07:06:32.716127+00:00,,,1,2026-09-02 07:06:30.716127+00:00,2026-09-02 07:06:35.716127+00:00,attack,1.0,True,False,0.0,False
3d4fa5a7-811b-42f1-bddd-5daf70a4b484,attack,delayed_attack,True,1,1,1,45.0,2026-09-02T07:06:30.738506+00:00,2026-09-02T07:06:50.738506+00:00,2026-09-02T07:07:15.738506+00:00,45.0,1,2026-09-02 07:06:30.738506+00:00,2026-09-02 07:07:40.738506+00:00,attack,1.0,True,False,0.0,False
3d93ae27-35b3-48ee-b3ff-95baaaf6fbfe,attack,partial_attack,True,1,0,1,0.0,2026-09-02T07:06:30.733706+00:00,2026-09-02T07:06:32.733706+00:00,,,1,2026-09-02 07:06:30.733706+00:00,2026-09-02 07:06:35.733706+00:00,attack,1.0,True,False,0.0,False
3dcdff48-dc35-4ec1-a9eb-3e4979acc614,attack,partial_attack,True,1,0,1,0.0,2026-09-02T07:06:30.718115+00:00,2026-09-02T07:06:32.718115+00:00,,,1,2026-09-02 07:06:30.718115+00:00,2026-09-02 07:06:35.718115+00:00,attack,1.0,True,False,0.0,False
3dee3048-c5fe-40a0-b227-325d64ab067f,attack,collapsed_attack,True,1,1,1,4.0,2026-09-02T07:06:30.731202+00:00,2026-09-02T07:06:31.731202+00:00,2026-09-02T07:06:34.731202+00:00,4.0,1,2026-09-02 07:06:30.731202+00:00,2026-09-02 07:06:36.731202+00:00,attack,1.0,True,False,0.0,False
3e09e600-5169-41b6-b1e1-c0f205c45375,attack,classic_attack,True,1,1,1,25.0,2026-09-02T07:06:30.731390+00:00,2026-09-02T07:06:38.731390+00:00,2026-09-02T07:06:55.731390+00:00,25.0,1,2026-09-02 07:06:30.731390+00:00,2026-09-02 07:07:20.731390+00:00,attack,1.0,True,False,0.0,False
3eeacc19-2af4-4226-89b9-7f7a895f08ca,attack,classic_attack,True,1,1,1,25.0,2026-09-02T07:06:30.727384+00:00,2026-09-02T07:06:38.727384+00:00,2026-09-02T07:06:55.727384+00:00,25.0,1,2026-09-02 07:06:30.727384+00:00,2026-09-02 07:07:20.727384+00:00,attack,1.0,True,False,0.0,False
3f75f9a2-324a-4433-b79d-e766e99648f1,attack,collapsed_attack,True,1,1,1,4.0,2026-09-02T07:06:30.724553+00:00,2026-09-02T07:06:31.724553+00:00,2026-09-02T07:06:34.724553+00:00,4.0,1,2026-09-02 07:06:30.724553+00:00,2026-09-02 07:06:36.724553+00:00,attack,1.0,True,False,0.0,False
3fed15f0-d003-4104-86bd-32fafe54958c,attack,unknown_driver_attack,False,1,1,1,4.0,2026-09-02T07:06:30.735056+00:00,2026-09-02T07:06:31.735056+00:00,2026-09-02T07:06:34.735056+00:00,4.0,1,2026-09-02 07:06:30.735056+00:00,2026-09-02 07:06:36.735056+00:00,attack,1.0,True,False,0.0,False
3ff23e68-f0db-4b1c-a4a9-9936951897fb,attack,partial_attack,True,1,0,1,0.0,2026-09-02T07:06:30.728997+00:00,2026-09-02T07:06:32.728997+00:00,,,1,2026-09-02 07:06:30.728997+00:00,2026-09-02 07:06:35.728997+00:00,attack,1.0,True,False,0.0,False
40399b98-d162-4955-a708-1df789e05d6f,attack,unknown_driver_attack,False,1,1,1,4.0,2026-09-02T07:06:30.727353+00:00,2026-09-02T07:06:31.727353+00:00,2026-09-02T07:06:34.727353+00:00,4.0,1,2026-09-02 07:06:30.727353+00:00,2026-09-02 07:06:36.727353+00:00,attack,1.0,True,False,0.0,False
4095c94b-aee5-4638-a458-00f2fc53f07a,benign,benign_admin,False,1,0,1,0.0,2026-09-02T07:06:30.732254+00:00,2026-09-02T07:06:40.732254+00:00,,,0,2026-09-02 07:06:30.732254+00:00,2026-09-02 07:07:28.732254+00:00,benign,0.0,False,False,0.0,False
40ca9dc6-8620-4d0c-87f7-1e0d773ae912,attack,partial_attack,True,1,0,1,0.0,2026-09-02T07:06:30.736706+00:00,2026-09-02T07:06:32.736706+00:00,,,1,2026-09-02 07:06:30.736706+00:00,2026-09-02 07:06:35.736706+00:00,attack,1.0,True,False,0.0,False
41042bcc-ded0-4689-9058-2ad0ab38ece2,benign,benign_admin,False,1,0,1,0.0,2026-09-02T07:06:30.727927+00:00,2026-09-02T07:06:40.727927+00:00,,,0,2026-09-02 07:06:30.727927+00:00,2026-09-02 07:07:20.727927+00:00,benign,0.0,False,False,0.0,False
41884bb2-1eea-4571-a671-1200e1351b3c,attack,partial_attack,True,1,0,1,0.0,2026-09-02T07:06:30.738122+00:00,2026-09-02T07:06:32.738122+00:00,,,1,2026-09-02 07:06:30.738122+00:00,2026-09-02 07:06:35.738122+00:00,attack,1.0,True,False,0.0,False
4188b10a-095b-4db5-b9ac-5cd75d5f1bb8,attack,collapsed_attack,True,1,1,1,4.0,2026-09-02T07:06:30.735106+00:00,2026-09-02T07:06:31.735106+00:00,2026-09-02T07:06:34.735106+00:00,4.0,1,2026-09-02 07:06:30.735106+00:00,2026-09-02 07:06:36.735106+00:00,attack,1.0,True,False,0.0,False
41cc263c-2614-4531-8cff-8f7c286a8564,benign,benign_driver_admin,False,1,0,1,0.0,2026-09-02T07:06:30.726264+00:00,2026-09-02T07:06:32.726264+00:00,,,0,2026-09-02 07:06:30.726264+00:00,2026-09-02 07:06:38.726264+00:00,benign,0.0,False,False,0.0,False
421332f2-0d86-4a24-9193-f7e987cd241b,attack,delayed_attack,True,1,1,1,45.0,2026-09-02T07:06:30.733553+00:00,2026-09-02T07:06:50.733553+00:00,2026-09-02T07:07:15.733553+00:00,45.0,1,2026-09-02 07:06:30.733553+00:00,2026-09-02 07:07:40.733553+00:00,attack,1.0,True,False,0.0,False
